batch_uuid	file_type	file_uuid	method_uuid	path
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	7298e7cc-9ac7-4edc-98ba-68aca1e24901	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10661627/SLX/65992402/46321_2#120/46321_2#120/kraken.report
8fc1dcee-727c-4f21-866e-e7310f23b942	assembly	f9b94f5c-9d98-4806-a4df-e8a4a5cb7f93	e1e5c349-bf9f-485c-9621-9863d108ab1e	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS13170482/SLX/65993343/46736_1#187/46736_1#187/spades_assembly/contigs.fa
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	be2e6a81-e6f0-4b88-a1e7-e147dd45e394	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10662727/SLX/65990138/46358_2#377/46358_2#377/spades_assembly/annotation/46358_2#377.gff
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	e1d073d0-8674-480b-a86c-ea5172007f76	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS10661232/SLX/65992058/46321_1#377/46321_1#377/kraken.report
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	9b1aeeef-bae6-4f48-a0a1-3764801145a3	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS13170411/SLX/65993398/46736_1#297/46736_1#297/spades_assembly/annotation/46736_1#297.gff
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	87afee73-3acf-4c19-94f4-6dc31d46df24	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS10661172/SLX/65992150/46321_1#317/46321_1#317/kraken.report
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	bd60c591-245c-4efa-913f-31f644ae8810	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10662759/SLX/65990046/46358_2#54/46358_2#54/spades_assembly/annotation/46358_2#54.gff
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	8af3ca46-4847-4041-a494-ae792db1fde5	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS13170500/SLX/65993814/46872_1#47/46872_1#47/kraken.report
8fc1dcee-727c-4f21-866e-e7310f23b942	assembly	19993c72-3f1e-41a9-92ab-b7557dbc72c3	e1e5c349-bf9f-485c-9621-9863d108ab1e	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS10661218/SLX/65991866/46321_1#369/46321_1#369/spades_assembly/contigs.fa
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	cdf5c9c1-e217-4ea5-9d51-c322d3e88ab9	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS10661805/SLX/65990211/46358_2#13/46358_2#13/spades_assembly/annotation/46358_2#13.gff
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	87c957b4-6303-4447-98d5-522152e39dc1	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS10661633/SLX/65992498/46321_2#124/46321_2#124/spades_assembly/annotation/46321_2#124.gff
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	e51f497c-5db5-43ab-9ff1-4dac64e2228b	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS13170397/SLX/65993156/46736_1#259/46736_1#259/spades_assembly/annotation/46736_1#259.gff
8fc1dcee-727c-4f21-866e-e7310f23b942	assembly	1a21f052-b9c0-4d8e-997f-c895d4cc13a9	e1e5c349-bf9f-485c-9621-9863d108ab1e	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10662476/SLX/65992259/46321_2#130/46321_2#130/spades_assembly/contigs.fa
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	f6c3c23a-7d3d-4d2f-9722-c7f8497b966f	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS10660921/SLX/65992223/46321_1#336/46321_1#336/spades_assembly/annotation/46321_1#336.gff
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	a15145b5-81b9-429c-ac45-145100e7ab1d	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS13170818/SLX/67518575/47195_1#78/47195_1#78/spades_assembly/annotation/47195_1#78.gff
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	d0cc2db7-9782-4f9b-900d-e3dcbedd831c	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS10661552/SLX/65992536/46321_2#349/46321_2#349/spades_assembly/annotation/46321_2#349.gff
8fc1dcee-727c-4f21-866e-e7310f23b942	assembly	8b2f27cd-69b8-4ad5-bec4-2fa6e7eb2960	e1e5c349-bf9f-485c-9621-9863d108ab1e	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS13170436/SLX/65993429/46736_1#31/46736_1#31/spades_assembly/contigs.fa
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	f4244af7-cfc9-4607-936c-e31f343ecfb8	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10662778/SLX/65990096/46358_2#88/46358_2#88/kraken.report
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	83a510ab-b0ef-42b0-990f-05247f60ea91	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS13170478/SLX/65993151/46736_1#179/46736_1#179/spades_assembly/annotation/46736_1#179.gff
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	9919195a-2162-44a7-9e0e-194339e45ad7	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS13170770/SLX/67518421/47195_1#282/47195_1#282/kraken.report
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	0a000ce7-e5f0-4855-9464-8bb71cf77d8c	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10662365/SLX/65992585/46321_2#367/46321_2#367/spades_assembly/annotation/46321_2#367.gff
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	f877aa9c-fa58-45fc-bb60-7358c728101c	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS10662118/SLX/65992281/46321_2#99/46321_2#99/kraken.report
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	59b24667-dd01-4dd6-9195-f274095f9176	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS10662205/SLX/65992573/46321_2#175/46321_2#175/kraken.report
8fc1dcee-727c-4f21-866e-e7310f23b942	assembly	337e7275-baa1-4f75-92c6-318a6532048d	e1e5c349-bf9f-485c-9621-9863d108ab1e	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS10661829/SLX/65990069/46358_2#39/46358_2#39/spades_assembly/contigs.fa
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	4195f2f2-3754-4543-b0f0-3d98b011961c	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10662649/SLX/65990082/46358_2#247/46358_2#247/kraken.report
8fc1dcee-727c-4f21-866e-e7310f23b942	assembly	c68b0975-2248-44ea-b13b-b79e811dd8c4	e1e5c349-bf9f-485c-9621-9863d108ab1e	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10661491/SLX/65992386/46321_2#247/46321_2#247/spades_assembly/contigs.fa
8fc1dcee-727c-4f21-866e-e7310f23b942	assembly	6d281285-4ccd-423a-a65a-d906099dee67	e1e5c349-bf9f-485c-9621-9863d108ab1e	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10661570/SLX/65992586/46321_2#383/46321_2#383/spades_assembly/contigs.fa
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	86707e0d-d10f-42de-96c3-4acf29996941	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS10662519/SLX/65989972/46358_2#19/46358_2#19/kraken.report
8fc1dcee-727c-4f21-866e-e7310f23b942	assembly	57e08c01-2fe4-4bbe-b3c5-2dcb1271624c	e1e5c349-bf9f-485c-9621-9863d108ab1e	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS10662224/SLX/65992527/46321_2#205/46321_2#205/spades_assembly/contigs.fa
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	39970d9a-ea87-4602-89f4-010bf0f25039	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10662757/SLX/65992359/46321_2#198/46321_2#198/kraken.report
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	f106cc17-1a3b-4241-9750-67d3aa3b2e13	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Streptococcus/pneumoniae/TRACKING/6588/SEANFDS14594432/SLX/65943337/48521_1#7/48521_1#7/kraken.report
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	20c734ee-c75e-4546-9748-9af60fde9620	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS13170682/SLX/67518403/47195_1#7/47195_1#7/kraken.report
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	4ddf803c-8a7a-451f-8bb3-dde81f7a5751	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS13170823/SLX/67518433/47195_1#104/47195_1#104/spades_assembly/annotation/47195_1#104.gff
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	0decf53e-5c8c-40e6-a6da-8fc6c15d392d	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS10661262/SLX/65992108/46321_1#28/46321_1#28/spades_assembly/annotation/46321_1#28.gff
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	bafd4a21-14bb-4088-839d-d20b79e27bf5	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS13170562/SLX/65993117/46736_1#18/46736_1#18/spades_assembly/annotation/46736_1#18.gff
8fc1dcee-727c-4f21-866e-e7310f23b942	assembly	cd70c997-59e8-4efd-8e53-173882f3884e	e1e5c349-bf9f-485c-9621-9863d108ab1e	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10662444/SLX/65992497/46321_2#108/46321_2#108/spades_assembly/contigs.fa
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	37c8eebf-1588-4bd1-8e98-48b028bde1d4	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10662507/SLX/65990161/46358_2#362/46358_2#362/spades_assembly/annotation/46358_2#362.gff
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	71a7bd34-c533-4e07-81e1-807a7f085018	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS13170928/SLX/67518358/47195_1#53/47195_1#53/kraken.report
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	05138645-dedd-4c36-9367-adc4ff209ebc	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10661305/SLX/65995863/46472_2#180/46472_2#180/spades_assembly/annotation/46472_2#180.gff
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	a920cc06-da4e-4269-ad4a-f0d36b522d01	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS10661752/SLX/65992416/46321_2#344/46321_2#344/kraken.report
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	e442cc4e-1ce7-4af6-bfb4-7fc6f1a7a88b	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10662630/SLX/65990032/46358_2#213/46358_2#213/kraken.report
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	cef9576b-07e1-4565-938a-6555d3151520	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS13170576/SLX/65993820/46872_1#143/46872_1#143/kraken.report
8fc1dcee-727c-4f21-866e-e7310f23b942	assembly	7ea52ac9-6e82-4658-87bc-8cff930c4da1	e1e5c349-bf9f-485c-9621-9863d108ab1e	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10662362/SLX/65992537/46321_2#365/46321_2#365/spades_assembly/contigs.fa
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	0da3a4bb-b9bd-4fc9-97cd-55915bba8235	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS13170829/SLX/67518339/47195_1#132/47195_1#132/spades_assembly/annotation/47195_1#132.gff
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	88fe5701-e92a-4d6d-b716-62fb450494f7	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS13170809/SLX/67518525/47195_1#44/47195_1#44/kraken.report
8fc1dcee-727c-4f21-866e-e7310f23b942	assembly	e0c53b95-7167-40c7-9f92-c64353edfa0f	e1e5c349-bf9f-485c-9621-9863d108ab1e	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS10662165/SLX/65990239/46358_2#78/46358_2#78/spades_assembly/contigs.fa
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	10daa148-0323-4225-ba11-ee08c6cb6f58	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10662408/SLX/65990107/46358_2#264/46358_2#264/spades_assembly/annotation/46358_2#264.gff
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	9570dcc1-338c-44ef-8adc-1e091dac58ee	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS13171172/SLX/70377172/48373_1#55/48373_1#55/kraken.report
8fc1dcee-727c-4f21-866e-e7310f23b942	assembly	6afd221e-be01-4f58-b866-127e7bc9c5b1	e1e5c349-bf9f-485c-9621-9863d108ab1e	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS10661368/SLX/65996157/46472_2#288/46472_2#288/spades_assembly/contigs.fa
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	8f4ab028-0feb-40ea-8c1c-6d7dfa54791a	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10662268/SLX/65992577/46321_2#239/46321_2#239/spades_assembly/annotation/46321_2#239.gff
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	bfb3c53a-04eb-4f6c-9f73-25796bc04503	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS10660907/SLX/65992221/46321_1#304/46321_1#304/spades_assembly/annotation/46321_1#304.gff
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	b541467d-f909-4d7a-9bda-297220a65496	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS10660931/SLX/65992177/46321_1#366/46321_1#366/kraken.report
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	155d8560-8dec-4f23-ae50-04e2a0db877c	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS10662122/SLX/65992329/46321_2#101/46321_2#101/kraken.report
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	0d6e7477-2ebb-406f-ba8d-4f86c334bd1d	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS10661168/SLX/65992102/46321_1#315/46321_1#315/kraken.report
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	57f55e06-f27d-4973-8e2f-dbde5a1db4ee	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10661405/SLX/65992326/46321_2#53/46321_2#53/kraken.report
8fc1dcee-727c-4f21-866e-e7310f23b942	assembly	4864acef-d4f1-4a8d-89c2-beb798baec22	e1e5c349-bf9f-485c-9621-9863d108ab1e	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS10661661/SLX/65992548/46321_2#158/46321_2#158/spades_assembly/contigs.fa
8fc1dcee-727c-4f21-866e-e7310f23b942	assembly	ba962ca1-960b-4937-9228-4fe449d3b6b9	e1e5c349-bf9f-485c-9621-9863d108ab1e	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10662107/SLX/65990043/46358_2#6/46358_2#6/spades_assembly/contigs.fa
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	6752fc5d-c7e7-4dfb-be71-1d5e057d90b0	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS10661583/SLX/65992254/46321_2#50/46321_2#50/spades_assembly/annotation/46321_2#50.gff
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	6deed33f-9a18-4116-8c3d-a6bb8c3677d8	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS13170575/SLX/65993311/46736_1#58/46736_1#58/spades_assembly/annotation/46736_1#58.gff
8fc1dcee-727c-4f21-866e-e7310f23b942	assembly	b61f2599-3d28-4c0a-ad39-59c11d136027	e1e5c349-bf9f-485c-9621-9863d108ab1e	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10661787/SLX/65991926/46321_1#180/46321_1#180/spades_assembly/contigs.fa
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	9d624bbb-1d03-4747-bc59-ae19f2d68649	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10662317/SLX/65990009/46358_2#228/46358_2#228/spades_assembly/annotation/46358_2#228.gff
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	df00fcee-39fb-467f-b359-3d53ab998c7a	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS13170791/SLX/67518521/47195_1#334/47195_1#334/kraken.report
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	e9e4a95b-d612-4a0a-8a24-3cc72ee6f025	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10661729/SLX/65992270/46321_2#306/46321_2#306/spades_assembly/annotation/46321_2#306.gff
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	121c6555-78e9-48dc-b020-ca4b1192b9cb	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS13171009/SLX/70377131/48373_1#165/48373_1#165/kraken.report
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	86fd7ea1-1ef0-4ff4-a72e-816c596400f1	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS13170855/SLX/67518556/47195_1#157/47195_1#157/kraken.report
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	ecfdd50d-aed1-4457-81ec-1d0c9d6f1dc6	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10662049/SLX/65989941/46358_2#289/46358_2#289/kraken.report
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	9a05e3c7-7f96-4363-b114-28ccc4a82580	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS13170859/SLX/67518345/47195_1#228/47195_1#228/spades_assembly/annotation/47195_1#228.gff
8fc1dcee-727c-4f21-866e-e7310f23b942	assembly	ea00fe38-d076-4f34-acbc-c4cfa81006e7	e1e5c349-bf9f-485c-9621-9863d108ab1e	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS13170632/SLX/65993323/46736_1#250/46736_1#250/spades_assembly/contigs.fa
8fc1dcee-727c-4f21-866e-e7310f23b942	assembly	ee45603a-75a2-4d38-87bd-e3090c2956ce	e1e5c349-bf9f-485c-9621-9863d108ab1e	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS10661380/SLX/65995967/46472_2#312/46472_2#312/spades_assembly/contigs.fa
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	81fca5cb-8916-4b93-b97d-a08b1d816410	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS13170768/SLX/67518325/47195_1#278/47195_1#278/spades_assembly/annotation/47195_1#278.gff
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	2b771390-ebcf-431c-969f-384818bca7e5	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10662492/SLX/65992451/46321_2#138/46321_2#138/spades_assembly/annotation/46321_2#138.gff
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	dea10b2f-ba72-42e1-a6bd-2b40c5d6e992	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10661359/SLX/65995917/46472_2#278/46472_2#278/spades_assembly/annotation/46472_2#278.gff
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	e0586aa9-950d-4e41-8718-a99ffbf10e92	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS13171086/SLX/70377341/48373_1#78/48373_1#78/kraken.report
8fc1dcee-727c-4f21-866e-e7310f23b942	assembly	3d5cec82-94a1-47d9-86a0-9a0b88c80200	e1e5c349-bf9f-485c-9621-9863d108ab1e	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS10662273/SLX/65992243/46321_2#257/46321_2#257/spades_assembly/contigs.fa
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	bc65ab93-527c-46ad-9cc6-aa12327fcb42	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10662776/SLX/65990000/46358_2#84/46358_2#84/kraken.report
dc70a140-fddc-4558-b93c-698af4f8b460	annotation	69a2929e-1725-433b-a297-d308e16ca6e9	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10662248/SLX/65989957/46358_2#162/46358_2#162/spades_assembly/annotation/46358_2#162.gff
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	1b6ce220-e61b-493c-a395-8ae094fd36fd	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS10660922/SLX/65991889/46321_1#354/46321_1#354/kraken.report
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	bd01b6ee-2dd6-44b2-b5fa-eb3208299b26	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6588/SEANFDS10661348/SLX/65996107/46472_2#254/46472_2#254/kraken.report
cc6881fa-fbc5-4937-8fe4-fbd86d562ba7	qc	fdfa57d0-0103-410a-a0c0-88985e333856	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Moraxella/catarrhalis/TRACKING/6588/SEANFDS13170527/SLX/65993349/46736_1#282/46736_1#282/kraken.report
