batch_uuid	file_type	file_uuid	method_uuid	path
e1d1f7aa-3887-474a-8787-bf2b036a6610	annotation	96c2a306-32b8-48e1-b73d-c66b6efab8e4	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9417349/SLX/25701666/36984_2#280/36984_2#280/velvet_assembly/annotation/36984_2#280.gff
a9cdbe28-0253-4203-a549-9778c4d50b4b	qc	fcc5ddfc-317e-4183-976d-4cbb5fb273bf	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9417115/SLX/25701824/36984_2#127/36984_2#127/kraken.report
a9cdbe28-0253-4203-a549-9778c4d50b4b	qc	7a52fd9d-d837-4ae9-836d-e1afe56ea8b1	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9413975/SLX/25969163/37017_1#251/37017_1#251/kraken.report
e1d1f7aa-3887-474a-8787-bf2b036a6610	annotation	cd4bd46d-133d-44b6-9aca-d76b76975a38	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9415914/SLX/26753648/36985_1#21/36985_1#21/velvet_assembly/annotation/36985_1#21.gff
0387aebe-97dc-4b19-b945-1a79aaaba869	assembly	ea86c08c-e408-43fe-921e-e0423d57dff3	9f79a2df-de91-4983-a5d3-a4962d84ec38	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9413655/SLX/25858031/36773_2#311/36773_2#311/velvet_assembly/contigs.fa
a9cdbe28-0253-4203-a549-9778c4d50b4b	qc	caf8c8f3-f7cb-41cf-8f11-133e5bbbf174	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9414500/SLX/25731098/36774_1#351/36774_1#351/kraken.report
e1d1f7aa-3887-474a-8787-bf2b036a6610	annotation	8abb380b-1ba8-4ec0-ae3e-758c9e1e89fd	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9415160/SLX/25777506/36812_2#340/36812_2#340/velvet_assembly/annotation/36812_2#340.gff
a9cdbe28-0253-4203-a549-9778c4d50b4b	qc	289cb862-242c-45fb-b0a1-a9163ac1d040	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9413490/SLX/25857900/36773_2#36/36773_2#36/kraken.report
a9cdbe28-0253-4203-a549-9778c4d50b4b	qc	5ef1394d-abdf-47b2-930f-cb32c90ac27b	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9415014/SLX/25777662/36812_2#155/36812_2#155/kraken.report
0387aebe-97dc-4b19-b945-1a79aaaba869	assembly	f0dcaaa6-ceab-490e-974c-56487f2a3778	9f79a2df-de91-4983-a5d3-a4962d84ec38	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9414595/SLX/25730976/36774_1#314/36774_1#314/velvet_assembly/contigs.fa
0387aebe-97dc-4b19-b945-1a79aaaba869	assembly	62edc9e4-9862-4093-ae38-ebe09dd27b74	9f79a2df-de91-4983-a5d3-a4962d84ec38	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9415213/SLX/26753626/36985_1#52/36985_1#52/velvet_assembly/contigs.fa
a9cdbe28-0253-4203-a549-9778c4d50b4b	qc	1269e555-fdda-4e93-b832-4f9040bc8b89	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9417190/SLX/25838786/37017_2#151/37017_2#151/kraken.report
e1d1f7aa-3887-474a-8787-bf2b036a6610	annotation	fca106e5-f0af-42f8-8a24-47ec10c3e829	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9415533/SLX/25813246/36985_2#66/36985_2#66/velvet_assembly/annotation/36985_2#66.gff
a9cdbe28-0253-4203-a549-9778c4d50b4b	qc	e6d0c677-22c6-4763-b757-1a0d4969c4d6	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9416730/SLX/25839654/36983_2#187/36983_2#187/kraken.report
a9cdbe28-0253-4203-a549-9778c4d50b4b	qc	0492aba0-9659-48bd-84ef-aa8bc02fba44	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9414168/SLX/25850824/36774_2#306/36774_2#306/kraken.report
0387aebe-97dc-4b19-b945-1a79aaaba869	assembly	2e7b784b-769e-44a9-89c6-610af301dadb	9f79a2df-de91-4983-a5d3-a4962d84ec38	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9417195/SLX/25838644/37017_2#177/37017_2#177/velvet_assembly/contigs.fa
0387aebe-97dc-4b19-b945-1a79aaaba869	assembly	bbfc2739-25f1-4ef6-a45f-25026ee4884f	9f79a2df-de91-4983-a5d3-a4962d84ec38	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9417733/SLX/25736344/38087_1#345/38087_1#345/velvet_assembly/contigs.fa
a9cdbe28-0253-4203-a549-9778c4d50b4b	qc	1529b9c2-bc10-45b1-90b8-a6449046d2a5	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9415863/SLX/26753587/36985_1#194/36985_1#194/kraken.report
e1d1f7aa-3887-474a-8787-bf2b036a6610	annotation	4b8d8c39-8b68-4e85-97d9-5eaf44bb8bf8	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9415192/SLX/26753764/36985_1#345/36985_1#345/velvet_assembly/annotation/36985_1#345.gff
a9cdbe28-0253-4203-a549-9778c4d50b4b	qc	06710623-a6cc-4467-a274-5c574798dcfd	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9415605/SLX/25813264/36985_2#354/36985_2#354/kraken.report
a9cdbe28-0253-4203-a549-9778c4d50b4b	qc	74e86b76-a245-4d4f-9f11-06ca3fb615a1	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9417923/SLX/25749095/37311_1#299/37311_1#299/kraken.report
0387aebe-97dc-4b19-b945-1a79aaaba869	assembly	4686a45a-5135-48c4-945d-4b45afdb3a07	9f79a2df-de91-4983-a5d3-a4962d84ec38	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9415051/SLX/25777480/36812_2#307/36812_2#307/velvet_assembly/contigs.fa
0387aebe-97dc-4b19-b945-1a79aaaba869	assembly	48379b76-43b5-454a-8503-1819990dd5dd	9f79a2df-de91-4983-a5d3-a4962d84ec38	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9416602/SLX/25839575/36983_2#72/36983_2#72/velvet_assembly/contigs.fa
e1d1f7aa-3887-474a-8787-bf2b036a6610	annotation	b34eaa8c-e490-4cc0-92cf-91b8e12f9a15	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9416076/SLX/25969041/37017_1#214/37017_1#214/velvet_assembly/annotation/37017_1#214.gff
a9cdbe28-0253-4203-a549-9778c4d50b4b	qc	6681c621-e9c4-4a28-a667-57d5c0bcaee9	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9414304/SLX/25731005/36774_1#12/36774_1#12/kraken.report
e1d1f7aa-3887-474a-8787-bf2b036a6610	annotation	b50228fa-d902-4940-b24d-9266c229b617	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9417495/SLX/25838995/37017_2#48/37017_2#48/velvet_assembly/annotation/37017_2#48.gff
a9cdbe28-0253-4203-a549-9778c4d50b4b	qc	2e07b7f8-472d-4ea4-ac2a-5c8ffc5d8b1a	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9416147/SLX/25808800/36983_1#169/36983_1#169/kraken.report
e1d1f7aa-3887-474a-8787-bf2b036a6610	annotation	5e69bc98-e75e-4658-ae90-2fea202bcd6e	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9416644/SLX/25839585/36983_2#232/36983_2#232/velvet_assembly/annotation/36983_2#232.gff
a9cdbe28-0253-4203-a549-9778c4d50b4b	qc	014f3563-962d-4d77-b019-e0c8567f9496	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9415603/SLX/25813550/36985_2#334/36985_2#334/kraken.report
a9cdbe28-0253-4203-a549-9778c4d50b4b	qc	e738d151-8cbb-4293-890e-ed07c1166b7d	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9415043/SLX/25777478/36812_2#275/36812_2#275/kraken.report
e1d1f7aa-3887-474a-8787-bf2b036a6610	annotation	666b7ab8-0b76-45b8-b0c9-66c482105276	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9413513/SLX/25858406/36773_2#112/36773_2#112/velvet_assembly/annotation/36773_2#112.gff
e1d1f7aa-3887-474a-8787-bf2b036a6610	annotation	4e102379-d845-4434-9279-3919d5c7de9e	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9416761/SLX/25839566/36983_2#311/36983_2#311/velvet_assembly/annotation/36983_2#311.gff
a9cdbe28-0253-4203-a549-9778c4d50b4b	qc	7d2338ff-851a-44ac-8762-a0943e4e5ad8	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9416504/SLX/25839599/36983_2#73/36983_2#73/kraken.report
0387aebe-97dc-4b19-b945-1a79aaaba869	assembly	7b955521-d6ef-4c82-8eba-78b033ab1c2b	9f79a2df-de91-4983-a5d3-a4962d84ec38	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9416353/SLX/25808732/36983_1#230/36983_1#230/velvet_assembly/contigs.fa
0387aebe-97dc-4b19-b945-1a79aaaba869	assembly	d2f43415-ea0a-4b37-a592-a1f68dcda66d	9f79a2df-de91-4983-a5d3-a4962d84ec38	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9416119/SLX/25808650/36983_1#67/36983_1#67/velvet_assembly/contigs.fa
0387aebe-97dc-4b19-b945-1a79aaaba869	assembly	ce2dc66f-5aa8-4541-9c1d-80bb0373d621	9f79a2df-de91-4983-a5d3-a4962d84ec38	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9417528/SLX/25838811/37017_2#168/37017_2#168/velvet_assembly/contigs.fa
a9cdbe28-0253-4203-a549-9778c4d50b4b	qc	7d11a932-eaf8-46d7-917d-f3cbe34c4988	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9415216/SLX/26753770/36985_1#58/36985_1#58/kraken.report
0387aebe-97dc-4b19-b945-1a79aaaba869	assembly	c64bde67-12e6-444f-b5a2-0092c0385db9	9f79a2df-de91-4983-a5d3-a4962d84ec38	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9416950/SLX/25701545/36984_2#259/36984_2#259/velvet_assembly/contigs.fa
a9cdbe28-0253-4203-a549-9778c4d50b4b	qc	9affc0c8-14e9-4379-a238-3354c93c6478	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9415238/SLX/25969179/37017_1#124/37017_1#124/kraken.report
a9cdbe28-0253-4203-a549-9778c4d50b4b	qc	205e5a47-cdc3-46ab-ae95-e22e6d8bcb07	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9413682/SLX/25858103/36773_2#26/36773_2#26/kraken.report
e1d1f7aa-3887-474a-8787-bf2b036a6610	annotation	b31c0b4d-1f04-42ec-8c92-11240134e8dd	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9414579/SLX/25730972/36774_1#250/36774_1#250/velvet_assembly/annotation/36774_1#250.gff
0387aebe-97dc-4b19-b945-1a79aaaba869	assembly	2ebd3ef5-70d6-4af2-8d27-781bad3ca8d0	9f79a2df-de91-4983-a5d3-a4962d84ec38	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9414532/SLX/25731010/36774_1#92/36774_1#92/velvet_assembly/contigs.fa
0387aebe-97dc-4b19-b945-1a79aaaba869	assembly	2e9f7eb7-cab2-4c0a-9bcb-107151b0a016	9f79a2df-de91-4983-a5d3-a4962d84ec38	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9417477/SLX/25838895/37017_2#363/37017_2#363/velvet_assembly/contigs.fa
e1d1f7aa-3887-474a-8787-bf2b036a6610	annotation	c71694fc-4a0b-4168-beb6-8335d92df501	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9415715/SLX/25813577/36985_2#383/36985_2#383/velvet_assembly/annotation/36985_2#383.gff
e1d1f7aa-3887-474a-8787-bf2b036a6610	annotation	989af761-22ed-4595-b801-d6bd1170d3a5	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9415900/SLX/26753787/36985_1#330/36985_1#330/velvet_assembly/annotation/36985_1#330.gff
e1d1f7aa-3887-474a-8787-bf2b036a6610	annotation	aced1c56-9aee-43b4-be94-c841fcd3e2a8	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9416216/SLX/25808963/36983_1#96/36983_1#96/velvet_assembly/annotation/36983_1#96.gff
0387aebe-97dc-4b19-b945-1a79aaaba869	assembly	0a55ad70-5392-4ceb-ae10-667f9fe9991a	9f79a2df-de91-4983-a5d3-a4962d84ec38	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9416212/SLX/25808771/36983_1#88/36983_1#88/velvet_assembly/contigs.fa
a9cdbe28-0253-4203-a549-9778c4d50b4b	qc	8f6b45c4-6f84-4d71-aaf5-a3d1ae8594cb	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9416844/SLX/25839538/36983_2#246/36983_2#246/kraken.report
e1d1f7aa-3887-474a-8787-bf2b036a6610	annotation	557b17db-90a1-4fb1-8c47-b955b16282e0	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9413689/SLX/25858043/36773_2#56/36773_2#56/velvet_assembly/annotation/36773_2#56.gff
a9cdbe28-0253-4203-a549-9778c4d50b4b	qc	f809742b-ebf8-4219-978a-055825426f78	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9413757/SLX/25858353/36773_2#318/36773_2#318/kraken.report
a9cdbe28-0253-4203-a549-9778c4d50b4b	qc	4c7c3b95-80c2-4932-bb92-35336ef636de	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9416740/SLX/25839752/36983_2#223/36983_2#223/kraken.report
a9cdbe28-0253-4203-a549-9778c4d50b4b	qc	5b585a7a-e17c-4b25-9f3e-f19250b52745	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9416354/SLX/25808780/36983_1#232/36983_1#232/kraken.report
0387aebe-97dc-4b19-b945-1a79aaaba869	assembly	38240368-e8bc-4b1e-ae08-988635ab2787	9f79a2df-de91-4983-a5d3-a4962d84ec38	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9413726/SLX/25857845/36773_2#210/36773_2#210/velvet_assembly/contigs.fa
a9cdbe28-0253-4203-a549-9778c4d50b4b	qc	2f0439b8-5043-4f1a-a0aa-0b71eaba87ab	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9416973/SLX/25701789/36984_2#333/36984_2#333/kraken.report
a9cdbe28-0253-4203-a549-9778c4d50b4b	qc	8171dd47-edd4-4504-acb6-2df66ffb5847	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9415109/SLX/25777446/36812_2#146/36812_2#146/kraken.report
0387aebe-97dc-4b19-b945-1a79aaaba869	assembly	3cf01f75-47eb-4077-9384-fd745bc97cc2	9f79a2df-de91-4983-a5d3-a4962d84ec38	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9414294/SLX/25969121/37017_1#345/37017_1#345/velvet_assembly/contigs.fa
e1d1f7aa-3887-474a-8787-bf2b036a6610	annotation	0ee5d78b-de74-4f97-93d1-48bc925783ce	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9413893/SLX/25851083/36774_2#72/36774_2#72/velvet_assembly/annotation/36774_2#72.gff
a9cdbe28-0253-4203-a549-9778c4d50b4b	qc	4f0901ad-a4ab-4c1d-8096-0e7e16061f8f	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9415766/SLX/25813351/36985_2#214/36985_2#214/kraken.report
e1d1f7aa-3887-474a-8787-bf2b036a6610	annotation	91f52f57-98d7-46af-bedd-2316febdcaed	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9414597/SLX/25731072/36774_1#318/36774_1#318/velvet_assembly/annotation/36774_1#318.gff
e1d1f7aa-3887-474a-8787-bf2b036a6610	annotation	6b2be9dc-24fd-4a46-9b8f-53961843ae45	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9417003/SLX/25701653/36984_2#72/36984_2#72/velvet_assembly/annotation/36984_2#72.gff
e1d1f7aa-3887-474a-8787-bf2b036a6610	annotation	a05702b4-34ac-424e-bc4f-f07972a5edf8	7120eb66-8038-44f3-b251-d23e80ac3539	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9417455/SLX/25838651/37017_2#289/37017_2#289/velvet_assembly/annotation/37017_2#289.gff
0387aebe-97dc-4b19-b945-1a79aaaba869	assembly	562c9201-714e-490e-9549-a7019ddc380d	9f79a2df-de91-4983-a5d3-a4962d84ec38	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9416096/SLX/25808623/36983_1#18/36983_1#18/velvet_assembly/contigs.fa
0387aebe-97dc-4b19-b945-1a79aaaba869	assembly	c4c2c921-6d9c-4ebd-9fd3-40244bcf0a7b	9f79a2df-de91-4983-a5d3-a4962d84ec38	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9414042/SLX/25850958/36774_2#213/36774_2#213/velvet_assembly/contigs.fa
0387aebe-97dc-4b19-b945-1a79aaaba869	assembly	500677ef-568d-49e9-9266-d4e69facb13a	9f79a2df-de91-4983-a5d3-a4962d84ec38	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9414163/SLX/25851108/36774_2#280/36774_2#280/velvet_assembly/contigs.fa
a9cdbe28-0253-4203-a549-9778c4d50b4b	qc	d6a87753-4654-4a17-b75c-04f670fdafab	dbfce6ab-43e3-4448-8e90-9d2b1b9fe891	/data/pam/applications/vr-pipelines/prokaryotes/Haemophilus/influenzae/TRACKING/6310/HINTVAC9416813/SLX/25839578/36983_2#120/36983_2#120/kraken.report
