alignment	id_run	irods_path	is_paired_read	lane	library_id	library_type	manual_qc	name	npg_run_id	reference	run_uuid	sample_uuid	tag_index	target	total_reads	type
1	36985	/seq/illumina/runs/36/36985/lane2/plex123/36985_2#123.cram	1	2	25813465	pWGS-384	1	36985_2#123	36985_2#123		03324f88-d323-5743-8aa9-d0bcf5339736	8fdb326f-41f1-5790-bd4f-e2d1c32ba051	123	1	1917616	cram
1	36774	/seq/illumina/runs/36/36774/lane1/plex28/36774_1#28.cram	1	1	25731006	pWGS-384	1	36774_1#28	36774_1#28		2e44af28-5566-5f58-aa24-cceadf2ad684	9b0d5dc9-f54d-57b0-8166-7e3c9bd25607	28	1	2573446	cram
1	37017	/seq/illumina/runs/37/37017/lane2/plex290/37017_2#290.cram	1	2	25838675	pWGS-384	1	37017_2#290	37017_2#290		a838700b-4a8e-5cb1-9195-a76faf7eaba2	25a52a26-e132-593d-9399-9f9a129a7dac	290	1	2222830	cram
1	36983	/seq/illumina/runs/36/36983/lane1/plex71/36983_1#71.cram	1	1	25808746	pWGS-384	1	36983_1#71	36983_1#71		cbbd91ad-38d3-5bad-8b37-324046c7f3ba	679f7c5f-1c5a-5419-a1c0-a4bb4d1557fc	71	1	2293648	cram
1	36774	/seq/illumina/runs/36/36774/lane1/plex254/36774_1#254.cram	1	1	25731068	pWGS-384	1	36774_1#254	36774_1#254		2960d328-ca89-58a7-9475-f0bd604acc14	43ceb487-3822-5931-93fa-3c8ec30271f9	254	1	3807646	cram
1	36812	/seq/illumina/runs/36/36812/lane1/plex4/36812_1#4.cram	1	1	25940445	pWGS-384	1	36812_1#4	36812_1#4		189964fc-d979-5e49-aaae-7de520205f12	fbcd5c1f-52e0-53c7-9308-6bbee112aaff	4	1	3306380	cram
1	37017	/seq/illumina/runs/37/37017/lane1/plex379/37017_1#379.cram	1	1	25969171	pWGS-384	1	37017_1#379	37017_1#379		f3cf51b1-431b-5d59-8295-dc4937bf2662	34aa88be-cf84-573a-8a9f-fe9cfbeffaec	379	1	3772180	cram
1	36983	/seq/illumina/runs/36/36983/lane1/plex254/36983_1#254.cram	1	1	25808925	pWGS-384	1	36983_1#254	36983_1#254		58b31e43-2998-5ea6-83f7-1e9b6ff5dc23	2a8cfdee-943a-5101-b894-428792341b7b	254	1	2644080	cram
1	36774	/seq/illumina/runs/36/36774/lane2/plex9/36774_2#9.cram	1	2	25851122	pWGS-384	1	36774_2#9	36774_2#9		695ef421-bfb5-5ac0-8629-150625c4fb51	a295e29c-00b9-533a-a9fb-217e1038ad21	9	1	2270302	cram
1	36983	/seq/illumina/runs/36/36983/lane2/plex177/36983_2#177.cram	1	2	25839414	pWGS-384	1	36983_2#177	36983_2#177		c3e7a474-5de8-5892-96c5-610b4a5f8caf	603683a1-6fcc-53ad-9453-77b92c7f001f	177	1	2360434	cram
1	36985	/seq/illumina/runs/36/36985/lane2/plex150/36985_2#150.cram	1	2	25813347	pWGS-384	1	36985_2#150	36985_2#150		7d26fa8d-2b5f-5470-a2e2-4e8402f86dd4	54907756-d850-5f3b-b904-5794e6694562	150	1	2367390	cram
1	36774	/seq/illumina/runs/36/36774/lane1/plex95/36774_1#95.cram	1	1	25731082	pWGS-384	1	36774_1#95	36774_1#95		ec4c703f-471d-5e71-a4e7-ca13a3b3ddb0	b9ffc0b6-f010-53f3-b5c0-1b714f0746d7	95	1	2622892	cram
1	36812	/seq/illumina/runs/36/36812/lane2/plex148/36812_2#148.cram	1	2	25777494	pWGS-384	1	36812_2#148	36812_2#148		1e84b2a0-dd01-54b5-a1d6-1afc4c8a6bc5	d43d455d-9ec1-5329-98d2-8193428a6efe	148	1	2834274	cram
1	36985	/seq/illumina/runs/36/36985/lane1/plex9/36985_1#9.cram	1	1	26753743	pWGS-384	1	36985_1#9	36985_1#9		fd242da6-dd7c-5539-8b73-835fd8846770	e4b4ca6f-da56-5138-8245-f64ce65cad10	9	1	2397468	cram
1	36774	/seq/illumina/runs/36/36774/lane2/plex115/36774_2#115.cram	1	2	25850848	pWGS-384	1	36774_2#115	36774_2#115		e2e0d7cb-aa3b-528c-9a75-2f73eb1c7ce1	f42af50a-cee7-5621-9b50-a3908eadcde1	115	1	2481010	cram
1	36983	/seq/illumina/runs/36/36983/lane1/plex262/36983_1#262.cram	1	1	25808734	pWGS-384	1	36983_1#262	36983_1#262		6d7a159f-9016-5c6f-86f8-3f112dbf6de9	993ef532-e165-5735-9203-3f0eb7e02d5d	262	1	2177852	cram
1	38087	/seq/illumina/runs/38/38087/lane1/plex282/38087_1#282.cram	1	1	25736364	pWGS-384		38087_1#282	38087_1#282		5023738d-158c-5641-a38c-b385ce409f60	1e2a9b99-cbcc-59e8-9424-1fea1cc41bb8	282	1	1596528	cram
1	38087	/seq/illumina/runs/38/38087/lane1/plex185/38087_1#185.cram	1	1	25736334	pWGS-384		38087_1#185	38087_1#185		75725ed4-aed8-59b5-ad63-77c3b43003b9	6e250d33-6499-504d-b0fe-8132e262fff4	185	1	3397828	cram
1	37017	/seq/illumina/runs/37/37017/lane1/plex348/37017_1#348.cram	1	1	25969193	pWGS-384	1	37017_1#348	37017_1#348		6f74c72f-1f54-5d73-b771-fd2d0837a5ce	deb9f02a-b244-59ae-a65c-29f29884781d	348	1	3651438	cram
1	36983	/seq/illumina/runs/36/36983/lane2/plex171/36983_2#171.cram	1	2	25839653	pWGS-384	1	36983_2#171	36983_2#171		c14e050a-3095-5b1f-9c38-5a95abe9f85f	8a9b1146-3307-5210-9ebe-0784c4c93f5b	171	1	3103162	cram
1	36774	/seq/illumina/runs/36/36774/lane1/plex322/36774_1#322.cram	1	1	25730785	pWGS-384	1	36774_1#322	36774_1#322		d9fa0ea7-e32f-543d-a4f0-153bc5402f6a	a9ba5a48-575c-52b7-a670-631dcebd7657	322	1	3949030	cram
1	37017	/seq/illumina/runs/37/37017/lane1/plex344/37017_1#344.cram	1	1	25969097	pWGS-384	1	37017_1#344	37017_1#344		e856a522-9fae-5358-a4ea-ebecc48cb690	38522c2d-6988-5d10-abd3-e1b20660afba	344	1	0	cram
1	36984	/seq/illumina/runs/36/36984/lane2/plex341/36984_2#341.cram	1	2	25701598	pWGS-384	1	36984_2#341	36984_2#341		812f7497-b28d-5738-bbd3-287d2fbf57aa	12bcc5f5-6a0a-5749-8c05-aa6f68b6c9f0	341	1	1588046	cram
1	36774	/seq/illumina/runs/36/36774/lane1/plex157/36774_1#157.cram	1	1	25731038	pWGS-384	1	36774_1#157	36774_1#157		5e819bf8-29e9-532a-8203-14c93316b828	dd30168e-4f29-5c0a-86f9-ce0941c49b68	157	1	2134810	cram
1	36983	/seq/illumina/runs/36/36983/lane2/plex76/36983_2#76.cram	1	2	25839671	pWGS-384	1	36983_2#76	36983_2#76		7b830ea0-2da4-58e7-9aa4-7381a5664a3f	aa745503-e512-57e0-b399-8872d1f85b50	76	1	2397522	cram
1	36985	/seq/illumina/runs/36/36985/lane1/plex354/36985_1#354.cram	1	1	26753597	pWGS-384	1	36985_1#354	36985_1#354		9fd964bd-def6-5d2f-885f-1fb565bf27f6	ac79e8f1-66f5-5af1-872d-4cf563f61d20	354	1	3023100	cram
1	36983	/seq/illumina/runs/36/36983/lane1/plex374/36983_1#374.cram	1	1	25808741	pWGS-384	1	36983_1#374	36983_1#374		1d8f9836-592f-5ab7-b095-28f248a07be0	bf68f8c4-9702-5477-b10c-6829b4e3c073	374	1	3059848	cram
1	37017	/seq/illumina/runs/37/37017/lane2/plex247/37017_2#247.cram	1	2	25838792	pWGS-384	1	37017_2#247	37017_2#247		f8b85d45-21df-5b33-941a-8a099598f7d0	5b388c52-7789-5b4a-ac74-c2a510d02a12	247	1	1920120	cram
1	36984	/seq/illumina/runs/36/36984/lane2/plex155/36984_2#155.cram	1	2	25701730	pWGS-384	1	36984_2#155	36984_2#155		b6a059b3-269f-5731-81ec-7d7d166fd800	60000e4e-aeb9-57da-bc54-969ae3ce82bd	155	1	2514254	cram
1	36983	/seq/illumina/runs/36/36983/lane2/plex10/36983_2#10.cram	1	2	25839619	pWGS-384	1	36983_2#10	36983_2#10		ace5ab07-ab7e-594c-bbd4-6394811e472e	34b0bccf-3e80-5b8d-86bb-cbc7dc369f54	10	1	3567988	cram
1	38087	/seq/illumina/runs/38/38087/lane1/plex275/38087_1#275.cram	1	1	25736196	pWGS-384		38087_1#275	38087_1#275		9d8d9d09-e7b2-5967-b455-5be3144e065a	9db1b80d-a4cf-50fe-8fbd-5e680e6e0195	275	1	2606022	cram
1	38087	/seq/illumina/runs/38/38087/lane1/plex190/38087_1#190.cram	1	1	25736454	pWGS-384		38087_1#190	38087_1#190		33d82d13-1b70-55fd-87ef-e667badf61c6	ae9d737e-0056-56c3-bb41-b3e2eeb2d0b1	190	1	1662082	cram
1	36983	/seq/illumina/runs/36/36983/lane1/plex304/36983_1#304.cram	1	1	25808976	pWGS-384	1	36983_1#304	36983_1#304		f7981fb8-766a-5595-b7f4-5e325d3aa4d7	f71740bb-c62e-5863-aeed-0f93aca8820c	304	1	3299658	cram
1	36774	/seq/illumina/runs/36/36774/lane2/plex96/36774_2#96.cram	1	2	25851432	pWGS-384	1	36774_2#96	36774_2#96		a5c5a301-9c5a-5009-917a-5dab83709152	933237c0-3ae9-5d2b-8211-42b1c93019c0	96	1	2107494	cram
1	36985	/seq/illumina/runs/36/36985/lane1/plex229/36985_1#229.cram	1	1	26753661	pWGS-384	1	36985_1#229	36985_1#229		e10f496d-a7ff-583d-a7bc-0761ab898fa5	c147bd5c-f4c4-59cb-a038-14eeb2f3e28e	229	1	2511638	cram
1	36985	/seq/illumina/runs/36/36985/lane1/plex13/36985_1#13.cram	1	1	26753839	pWGS-384	1	36985_1#13	36985_1#13		4cbe51a5-1a35-5b2f-be28-168edea6f83c	935ff928-189e-5d85-bfbd-1ff76eaebea1	13	1	3468420	cram
1	36983	/seq/illumina/runs/36/36983/lane2/plex188/36983_2#188.cram	1	2	25839678	pWGS-384	1	36983_2#188	36983_2#188		8d6972d9-721a-5f50-aced-d299ec555726	cf92530b-f4c1-587b-ba88-bb3e05f2af9e	188	1	2961258	cram
1	37017	/seq/illumina/runs/37/37017/lane2/plex99/37017_2#99.cram	1	2	25838687	pWGS-384	1	37017_2#99	37017_2#99		b287ecac-cb60-5e50-ac95-d8ab1baf1f1f	fc1fbfae-4465-540e-8182-ccbbaa8e3097	99	1	2934728	cram
1	36985	/seq/illumina/runs/36/36985/lane1/plex37/36985_1#37.cram	1	1	26753649	pWGS-384	1	36985_1#37	36985_1#37		39e8c9d2-5c68-5c98-9581-62824acdacff	6dc78428-1733-57eb-8a9d-9a09e7869fea	37	1	2239360	cram
1	36985	/seq/illumina/runs/36/36985/lane1/plex207/36985_1#207.cram	1	1	26753899	pWGS-384	1	36985_1#207	36985_1#207		2bf8c25d-b880-5705-8c42-8ad083e5999f	44e2cdd7-5243-5372-84a3-9eed2d6ada17	207	1	3040388	cram
1	36984	/seq/illumina/runs/36/36984/lane2/plex89/36984_2#89.cram	1	2	25701678	pWGS-384	1	36984_2#89	36984_2#89		4cbfd6fb-db85-5e5b-8ddb-16155e269ee8	72bd5f33-63dc-563f-a183-bf91e269d80a	89	1	2535852	cram
1	37017	/seq/illumina/runs/37/37017/lane2/plex368/37017_2#368.cram	1	2	25839015	pWGS-384	1	37017_2#368	37017_2#368		d26e8f2e-613f-5b76-8798-c8e12da335f1	c1218a03-bf2d-56bf-9b75-190d1ab8335f	368	1	4160404	cram
1	38087	/seq/illumina/runs/38/38087/lane1/plex371/38087_1#371.cram	1	1	25736202	pWGS-384		38087_1#371	38087_1#371		35a6a96e-6f0d-5e33-904a-df1b4dc0a031	198a1954-2e49-5a28-94bb-5d5d69c64cf2	371	1	2172800	cram
1	37017	/seq/illumina/runs/37/37017/lane2/plex350/37017_2#350.cram	1	2	25838966	pWGS-384	1	37017_2#350	37017_2#350		63f3e1d6-f833-5d17-ae2d-21f82d32e906	984c6d59-394b-58bc-a200-7ee17a1543c6	350	1	3237440	cram
1	36982	/seq/illumina/runs/36/36982/lane2/plex54/36982_2#54.cram	1	2	25772916	pWGS-384	1	36982_2#54	36982_2#54		5cf5733c-55e2-5303-b28b-0bffc20af9ac	ffc9e33b-b4c7-5668-bf77-03f74b381c8c	54	1	2965832	cram
1	36812	/seq/illumina/runs/36/36812/lane1/plex266/36812_1#266.cram	1	1	25940858	pWGS-384	1	36812_1#266	36812_1#266		4b1a24a5-891d-5ee6-9233-1bb27e7f9aa8	a28c70e2-4a89-576c-a702-a5158513be37	266	1	2693754	cram
1	36773	/seq/illumina/runs/36/36773/lane2/plex373/36773_2#373.cram	1	2	25857966	pWGS-384	1	36773_2#373	36773_2#373		6181924b-327a-5ec0-bedc-919237af5bde	43cd0739-08e7-5218-a3f3-e9fbd49793df	373	1	2687328	cram
1	36773	/seq/illumina/runs/36/36773/lane2/plex69/36773_2#69.cram	1	2	25857938	pWGS-384	1	36773_2#69	36773_2#69		aa2214f7-cc52-5b76-9db2-69a1aa03b620	542b4ea2-08d8-5ce1-9f00-83bc84270dca	69	1	2535192	cram
1	36982	/seq/illumina/runs/36/36982/lane2/plex218/36982_2#218.cram	1	2	25773022	pWGS-384	1	36982_2#218	36982_2#218		4760a1a0-e2e7-5817-866e-307e7abc1134	197c92eb-84fb-5f71-860c-3c28b8f6296e	218	1	2911698	cram
1	36812	/seq/illumina/runs/36/36812/lane1/plex274/36812_1#274.cram	1	1	25940385	pWGS-384	1	36812_1#274	36812_1#274		af3495b1-c196-57fe-9f61-6e6ea41f91e4	ff14ec43-126c-5bd5-83b9-5fe4fafe670c	274	1	2780198	cram
1	36983	/seq/illumina/runs/36/36983/lane1/plex344/36983_1#344.cram	1	1	25808787	pWGS-384	1	36983_1#344	36983_1#344		5fad5856-d331-5444-8949-6180e9dcefce	d21f1ecb-c4ac-5ed1-a5dd-3e18542acaa5	344	1	2066976	cram
1	36985	/seq/illumina/runs/36/36985/lane2/plex11/36985_2#11.cram	1	2	25813458	pWGS-384	1	36985_2#11	36985_2#11		684b0e8e-7550-57ba-b61f-d0c595f0d41c	22a22ab8-4563-5b00-bb92-058d1b23e2b6	11	1	3531112	cram
1	38087	/seq/illumina/runs/38/38087/lane1/plex279/38087_1#279.cram	1	1	25736292	pWGS-384		38087_1#279	38087_1#279		fd7c0032-4dd7-5301-bb31-dbba913379bf	33fba9b8-9614-53d6-ace4-bd49ffac5211	279	1	4306100	cram
1	36812	/seq/illumina/runs/36/36812/lane2/plex182/36812_2#182.cram	1	2	25777544	pWGS-384	1	36812_2#182	36812_2#182		6cf72351-f475-5b89-b188-10e50900f5a8	059a33c9-0267-524a-8b34-7dd795910ffa	182	1	2321926	cram
1	36774	/seq/illumina/runs/36/36774/lane2/plex233/36774_2#233.cram	1	2	25851149	pWGS-384	1	36774_2#233	36774_2#233		3a4393be-7341-5b26-bf64-0bb00f6738cd	10619a64-f643-524a-a545-058ad0c4facb	233	1	2916008	cram
1	36985	/seq/illumina/runs/36/36985/lane1/plex129/36985_1#129.cram	1	1	26753559	pWGS-384	1	36985_1#129	36985_1#129		0ff32cc5-2b28-55f8-b209-12201ad16249	505f67f3-b7af-5236-9501-6939db19b703	129	1	2332224	cram
1	36774	/seq/illumina/runs/36/36774/lane1/plex19/36774_1#19.cram	1	1	25730790	pWGS-384	1	36774_1#19	36774_1#19		ad5171fd-e1ae-5d46-9787-a1acd03f67b4	a629b500-1c34-5fc2-9b7b-76714abb6d8c	19	1	2198006	cram
1	36812	/seq/illumina/runs/36/36812/lane2/plex255/36812_2#255.cram	1	2	25777764	pWGS-384	1	36812_2#255	36812_2#255		ecda24f1-9513-5177-82ae-7ed77b62861e	351222e2-f29c-5654-95b3-c1e9621ce662	255	1	3143996	cram
1	36985	/seq/illumina/runs/36/36985/lane1/plex365/36985_1#365.cram	1	1	26753861	pWGS-384	1	36985_1#365	36985_1#365		6ec4573d-8f07-5ada-ab36-eeae1870bb25	431d5b4b-be8f-5a99-aac8-729f6962ef93	365	1	2503334	cram
1	36983	/seq/illumina/runs/36/36983/lane2/plex65/36983_2#65.cram	1	2	25839407	pWGS-384	1	36983_2#65	36983_2#65		9c2bbcdf-5523-5c0b-879b-e92c4c837196	b8775df6-c013-5043-bb36-5709ed4d7a4c	65	1	2618534	cram
1	36984	/seq/illumina/runs/36/36984/lane2/plex174/36984_2#174.cram	1	2	25701803	pWGS-384	1	36984_2#174	36984_2#174		2f4f5d93-0d17-5786-b49c-c665c0ca15db	8c91b6d5-9ad0-5e57-a87d-79e9f4d06ab4	174	1	1496940	cram
1	36812	/seq/illumina/runs/36/36812/lane2/plex24/36812_2#24.cram	1	2	25777582	pWGS-384	1	36812_2#24	36812_2#24		d1750b97-6508-5de5-a862-600277b7a2c2	bd629ced-00b4-559c-b678-8ee2ea532d74	24	1	2667846	cram
1	36985	/seq/illumina/runs/36/36985/lane1/plex94/36985_1#94.cram	1	1	26753868	pWGS-384	1	36985_1#94	36985_1#94		8e1d8f4a-e0fa-538e-b638-51db14bcb590	0519d8fe-295e-595e-9c77-bf7b00ad053e	94	1	1622582	cram
1	37017	/seq/illumina/runs/37/37017/lane1/plex124/37017_1#124.cram	1	1	25969179	pWGS-384	1	37017_1#124	37017_1#124		e8ed4bb7-dcf2-5916-975e-b8915afc493e	afdb5032-50f6-5c06-8763-d018c5678e04	124	1	3025694	cram
1	36983	/seq/illumina/runs/36/36983/lane2/plex297/36983_2#297.cram	1	2	25839613	pWGS-384	1	36983_2#297	36983_2#297		ffffe4fb-e051-5fa5-b2c5-64e44dc8d4c1	5c54e7d3-7a76-5750-87ea-6354ca1a5ac2	297	1	3209580	cram
1	36983	/seq/illumina/runs/36/36983/lane2/plex37/36983_2#37.cram	1	2	25839501	pWGS-384	1	36983_2#37	36983_2#37		7b8f3988-a15c-5600-bd4c-169d5748a20c	407b83b1-3bf6-5e46-93df-20975532074e	37	1	2903380	cram
1	36983	/seq/illumina/runs/36/36983/lane2/plex119/36983_2#119.cram	1	2	25839554	pWGS-384	1	36983_2#119	36983_2#119		31dfef4f-8a46-5e17-aeb0-1acb3e4e2178	33935d75-aac5-5ad3-b325-51777f4bea80	119	1	3013662	cram
1	36983	/seq/illumina/runs/36/36983/lane1/plex323/36983_1#323.cram	1	1	25808666	pWGS-384	1	36983_1#323	36983_1#323		e16d99b9-6703-5245-bf76-49d300b57fdc	449cd680-e6b7-5e34-bf08-7004b5cdbca6	323	1	3816458	cram
1	36983	/seq/illumina/runs/36/36983/lane2/plex256/36983_2#256.cram	1	2	25839778	pWGS-384	1	36983_2#256	36983_2#256		e1b09f43-a758-5773-a944-59ec57a4566e	8fd558fc-32c9-50c7-8349-2cb1c60e1194	256	1	2961018	cram
1	36774	/seq/illumina/runs/36/36774/lane1/plex223/36774_1#223.cram	1	1	25731090	pWGS-384	1	36774_1#223	36774_1#223		2333e5d9-033a-50a3-82f4-af23d324cd23	9cb52581-055b-5e65-9182-c427714959d0	223	1	2580916	cram
1	36984	/seq/illumina/runs/36/36984/lane2/plex169/36984_2#169.cram	1	2	25701683	pWGS-384	1	36984_2#169	36984_2#169		49aca7bb-02cd-5456-9d15-4b3bacff6f82	0345963a-e05a-5fec-8378-fdb60e1e27d4	169	1	3082190	cram
1	36984	/seq/illumina/runs/36/36984/lane2/plex239/36984_2#239.cram	1	2	25701831	pWGS-384	1	36984_2#239	36984_2#239		1925b052-d030-5392-b11a-180c145af5af	5853d12c-9d56-5953-8c36-8706f518064f	239	1	3080258	cram
1	37311	/seq/illumina/runs/37/37311/lane1/plex139/37311_1#139.cram	1	1	25749085	pWGS-384	1	37311_1#139	37311_1#139		92514f2f-c7b2-5ce7-b8c6-928d45d22ae8	ca8c5bea-fb74-51c9-a108-bd137720770d	139	1	4237712	cram
1	36985	/seq/illumina/runs/36/36985/lane2/plex230/36985_2#230.cram	1	2	25813352	pWGS-384	1	36985_2#230	36985_2#230		a998809c-9e31-5c29-8cd7-3bdf80e6f0d9	d81da154-f1df-58b9-b074-b6a56020f7c7	230	1	1520904	cram
1	36985	/seq/illumina/runs/36/36985/lane1/plex97/36985_1#97.cram	1	1	26753557	pWGS-384	1	36985_1#97	36985_1#97		9152b172-7e96-5e47-b7e6-c1eec8a51ff6	9cc0b5b5-b15e-5b09-8253-75098d555d87	97	1	2961540	cram
1	37017	/seq/illumina/runs/37/37017/lane2/plex161/37017_2#161.cram	1	2	25838643	pWGS-384	1	37017_2#161	37017_2#161		0a47cc09-f6e3-5272-b971-53ce9dff7ec3	17ae3c31-d93c-5e4a-89b1-29384d0aba48	161	1	2978488	cram
1	36984	/seq/illumina/runs/36/36984/lane2/plex344/36984_2#344.cram	1	2	25701670	pWGS-384	1	36984_2#344	36984_2#344		425cb6c5-42db-5bd7-9bae-7ce3ca21b390	a64112d2-8934-5998-91f1-eb9eedbf3e22	344	1	2201376	cram
1	36812	/seq/illumina/runs/36/36812/lane1/plex63/36812_1#63.cram	1	1	25941067	pWGS-384	1	36812_1#63	36812_1#63		26305b6b-22d1-5761-a30a-14f7a8aed747	ed7a87d9-f801-5f1a-8b0d-f41d3dbf98d6	63	1	2765128	cram
1	36774	/seq/illumina/runs/36/36774/lane2/plex24/36774_2#24.cram	1	2	25851077	pWGS-384	1	36774_2#24	36774_2#24		c8fea033-3706-5c16-b2a9-5c8c62e1317b	e9f46882-d7db-52b8-89f7-cbea980ebf70	24	1	2610338	cram
1	36812	/seq/illumina/runs/36/36812/lane1/plex8/36812_1#8.cram	1	1	25940728	pWGS-384	1	36812_1#8	36812_1#8		3fc59354-096b-5716-8da7-40f6137899a4	5e8bd035-e052-55f7-b00d-ef6a9a3dff6d	8	1	2171118	cram
1	36984	/seq/illumina/runs/36/36984/lane2/plex316/36984_2#316.cram	1	2	25701764	pWGS-384	1	36984_2#316	36984_2#316		3cb462d6-47a5-5e2b-a474-3846f92320ff	84dd0262-7497-5707-9022-f77dbe844113	316	1	2129152	cram
1	38087	/seq/illumina/runs/38/38087/lane1/plex339/38087_1#339.cram	1	1	25736200	pWGS-384		38087_1#339	38087_1#339		52f4d9f2-4d26-5cd7-aa06-da15860e2b9b	79170419-2b51-508d-862d-3aa070a347fe	339	1	1666056	cram
1	37017	/seq/illumina/runs/37/37017/lane1/plex28/37017_1#28.cram	1	1	25969173	pWGS-384	1	37017_1#28	37017_1#28		320fe39b-9178-5c6b-a17e-c34de2b72f04	c08dc5d4-6d7c-51c4-89d1-e452fd013bf8	28	1	2016928	cram
1	36812	/seq/illumina/runs/36/36812/lane1/plex39/36812_1#39.cram	1	1	25940589	pWGS-384	1	36812_1#39	36812_1#39		64ae048a-9b07-50b4-8d56-b282947e4cb4	e682532a-ed37-5178-bb53-a6c99d4a6763	39	1	2814670	cram
1	36774	/seq/illumina/runs/36/36774/lane2/plex135/36774_2#135.cram	1	2	25851043	pWGS-384	1	36774_2#135	36774_2#135		ce04d11d-62e8-5ce7-9666-e0002fc92b04	72897562-9323-5f30-a9d6-94ea1b4614bc	135	1	1921322	cram
1	37017	/seq/illumina/runs/37/37017/lane1/plex92/37017_1#92.cram	1	1	25969177	pWGS-384	1	37017_1#92	37017_1#92		14f90c3d-0bbc-5b2e-822a-0578990e38fc	13d99e34-907c-532d-96f7-05d170996820	92	1	2769098	cram
1	36985	/seq/illumina/runs/36/36985/lane1/plex318/36985_1#318.cram	1	1	26753882	pWGS-384	1	36985_1#318	36985_1#318		01701e9e-b6e0-500d-b97c-b17d075fd20c	3250f78d-2083-5ef1-b480-6f27fad5e211	318	1	2410800	cram
1	36985	/seq/illumina/runs/36/36985/lane1/plex35/36985_1#35.cram	1	1	26753601	pWGS-384	1	36985_1#35	36985_1#35		81a15b7c-3e4f-5314-8277-abfbd8a239bb	efa7c417-67e6-5717-b5c1-f7396a3e447f	35	1	2889130	cram
1	36984	/seq/illumina/runs/36/36984/lane2/plex330/36984_2#330.cram	1	2	25701717	pWGS-384	1	36984_2#330	36984_2#330		0957e6f6-e3fc-59fe-a39a-6d1570478289	a5342498-f4e9-54cd-9899-f33240221ed0	330	1	1922612	cram
1	36774	/seq/illumina/runs/36/36774/lane1/plex264/36774_1#264.cram	1	1	25730925	pWGS-384	1	36774_1#264	36774_1#264		d27ccdfd-e792-55fd-bb56-f7b10fa16266	d1dc0396-0043-5815-91c6-af30e90320b5	264	1	2479600	cram
1	36773	/seq/illumina/runs/36/36773/lane2/plex76/36773_2#76.cram	1	2	25858174	pWGS-384	1	36773_2#76	36773_2#76		7c121d5b-2e58-5fe1-b1d4-3286e4985360	83076a3d-63a6-5cdb-b0ac-21996fef722a	76	1	1996610	cram
1	36983	/seq/illumina/runs/36/36983/lane2/plex129/36983_2#129.cram	1	2	25839411	pWGS-384	1	36983_2#129	36983_2#129		51f3c232-3f96-5237-8bf9-0f6832eb80bf	0af19ff5-f979-5361-8167-d7db3625148a	129	1	2642310	cram
1	36774	/seq/illumina/runs/36/36774/lane1/plex362/36774_1#362.cram	1	1	25730979	pWGS-384	1	36774_1#362	36774_1#362		e4bd199c-e4cf-5a99-a639-21c8cff8bd8b	0788eb78-ee40-5b51-b8a3-b3e309619875	362	1	4226302	cram
1	36985	/seq/illumina/runs/36/36985/lane2/plex39/36985_2#39.cram	1	2	25813364	pWGS-384	1	36985_2#39	36985_2#39		13670bf5-b9d0-55ff-85fa-c7532e0e6290	47ab3bbf-3c62-5b2c-84bc-4465e00152c7	39	1	1974012	cram
1	36985	/seq/illumina/runs/36/36985/lane2/plex269/36985_2#269.cram	1	2	25813522	pWGS-384	1	36985_2#269	36985_2#269		a2d776ca-48f6-5ae5-bc8a-6f824b357b40	ee628b66-b79b-551e-8d9e-4d0446f87eef	269	1	3032168	cram
1	36774	/seq/illumina/runs/36/36774/lane2/plex283/36774_2#283.cram	1	2	25851238	pWGS-384	1	36774_2#283	36774_2#283		29153158-5dfc-5970-86a2-a27e0f730714	4c8ab98d-7446-55ec-8f4a-398bb1cecb7e	283	1	2105888	cram
1	38087	/seq/illumina/runs/38/38087/lane1/plex253/38087_1#253.cram	1	1	25736434	pWGS-384		38087_1#253	38087_1#253		b75a9a37-12ea-5289-b7d9-57ac0065fe27	57fe880f-217d-5ef0-92af-cb378c1a993b	253	1	1553184	cram
1	36774	/seq/illumina/runs/36/36774/lane1/plex85/36774_1#85.cram	1	1	25730842	pWGS-384	1	36774_1#85	36774_1#85		7f67b444-353a-59d4-8b3a-b28dc727c3e1	e877527a-e469-5575-9f75-b4eb1957a6f5	85	1	5291370	cram
1	36774	/seq/illumina/runs/36/36774/lane2/plex31/36774_2#31.cram	1	2	25851384	pWGS-384	1	36774_2#31	36774_2#31		2858bcbe-e4b5-5d90-ac84-d39d7203a61a	233549c6-5c16-5e8f-a600-aaee37cd5aa2	31	1	1555326	cram
1	36983	/seq/illumina/runs/36/36983/lane2/plex327/36983_2#327.cram	1	2	25839567	pWGS-384	1	36983_2#327	36983_2#327		5b6f69e6-81b1-5438-b70d-8deb2cd030db	a5014cda-d860-5072-8b83-cf7fe6602970	327	1	2803180	cram
1	36983	/seq/illumina/runs/36/36983/lane2/plex159/36983_2#159.cram	1	2	25839748	pWGS-384	1	36983_2#159	36983_2#159		ffff2fdb-c99e-506d-8603-567143f68f15	c27aa95b-084e-579e-b9c1-b6852f5491e9	159	1	1351626	cram
1	36983	/seq/illumina/runs/36/36983/lane1/plex249/36983_1#249.cram	1	1	25808805	pWGS-384	1	36983_1#249	36983_1#249		824f2133-89b4-5372-b6ed-2c2a3154f70f	144065c1-53a9-5339-8fb4-c169985155aa	249	1	1646032	cram
