import_uuid	name	sample_accession_number	sample_common_name	sample_donor_id	sample_id	sample_supplier_name	sample_uuid	sequencescape_sample_id
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417492	ERS5382554	Haemophilus influenzae	HINTVAC9417492	5036820	4_78_G6_08B03739	1ea36c76-b4ac-5f6e-920e-bbdee7c1909d	HINTVAC9417492
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416717	ERS5381387	Haemophilus influenzae	HINTVAC9416717	5036045	12_89_H5_08B08725	d73de989-51cc-55e1-bff2-3e64b5f81cdc	HINTVAC9416717
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416279	ERS5380798	Haemophilus influenzae	HINTVAC9416279	5035607	17_23_B11_09B00265	df65ca3f-bc78-5dd4-924a-a47c36391d44	HINTVAC9416279
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413963	ERS5378003	Haemophilus influenzae	HINTVAC9413963	5033291	41_69_F9_10B01412	19da9d2e-7661-5825-87e9-e7bc3459caf6	HINTVAC9413963
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417911	ERS5383172	Haemophilus influenzae	HINTVAC9417911	5037239	1A_23_B11_08B00340	741636d2-878f-5b29-9d88-0754752532ca	HINTVAC9417911
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414388	ERS5378486	Haemophilus influenzae	HINTVAC9414388	5033716	36_74_G2_09B11561	a9ba5a48-575c-52b7-a670-631dcebd7657	HINTVAC9414388
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416588	ERS5381218	Haemophilus influenzae	HINTVAC9416588	5035916	13_73_G1_08B09217	965eb5d0-26ad-5f82-9d02-a8341f539005	HINTVAC9416588
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413747	ERS5377747	Haemophilus influenzae	HINTVAC9413747	5033075	43_66_F6_10B03031	930c590d-74f7-5415-b75d-eaf6e7e46b72	HINTVAC9413747
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413994	ERS5378038	Haemophilus influenzae	HINTVAC9413994	5033322	40_49_E1_10B00456	eb700cd8-a041-5c3e-9587-84bfbdecaa17	HINTVAC9413994
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414639	ERS5378793	Haemophilus influenzae	HINTVAC9414639	5033967	34_22_B10_09B10013	33339365-ea90-52a1-bd71-80530235b72c	HINTVAC9414639
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415199	ERS5379546	Haemophilus influenzae	HINTVAC9415199	5034527	28_20_B8_09B06199	2a8305ca-3d33-509d-95c3-4a9ab4adc751	HINTVAC9415199
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415351	ERS5379692	Haemophilus influenzae	HINTVAC9415351	5034679	26_15_B3_09B04863	fb14f0a3-e0c4-5293-a996-f6102f32376c	HINTVAC9415351
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415385	ERS5379742	Haemophilus influenzae	HINTVAC9415385	5034713	26_43_D7_09B05071	9f66412d-77b8-5568-8fca-2831a5b7a0de	HINTVAC9415385
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417295	ERS5382230	Haemophilus influenzae	HINTVAC9417295	5036623	6_18_B6_08B04996	9c7ee895-b446-56b8-849a-e4da65d7166d	HINTVAC9417295
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416551	ERS5381154	Haemophilus influenzae	HINTVAC9416551	5035879	14_21_B9_08B09497	41f87408-0bb0-55d9-837a-03bac50add7d	HINTVAC9416551
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416418	ERS5380968	Haemophilus influenzae	HINTVAC9416418	5035746	15_52_E4_08B10237	268fdba7-b5ba-525c-bf51-0a87096df96c	HINTVAC9416418
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414490	ERS5378606	Haemophilus influenzae	HINTVAC9414490	5033818	35_51_E3_09B10782	9b7f9d59-5308-598c-918c-b3e2c312ffd1	HINTVAC9414490
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413760	ERS5377761	Haemophilus influenzae	HINTVAC9413760	5033088	43_32_C8_10B02635	314c1224-2009-535e-a985-65db0087f160	HINTVAC9413760
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416806	ERS5381516	Haemophilus influenzae	HINTVAC9416806	5036134	11_33_C9_08B07769	932f04d1-8b98-5519-8d32-123eba13e375	HINTVAC9416806
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414967	ERS5379212	Haemophilus influenzae	HINTVAC9414967	5034295	30_15_B3_09B07583	542b55e4-a77d-5a49-94fc-a0bf94e8ba09	HINTVAC9414967
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417223	ERS5382116	Haemophilus influenzae	HINTVAC9417223	5036551	7_21_B9_08B05625	45b60a09-4dd7-51f5-9ed2-a102305cbcae	HINTVAC9417223
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416437	ERS5380995	Haemophilus influenzae	HINTVAC9416437	5035765	15_90_H6_08B10470	07950d5e-0511-575c-ac73-e6f41d06118a	HINTVAC9416437
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415360	ERS5379703	Haemophilus influenzae	HINTVAC9415360	5034688	26_28_C4_09B04967	5d43a163-9f9b-5163-af99-121a8a3c413e	HINTVAC9415360
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417848	ERS5383074	Haemophilus influenzae	HINTVAC9417848	5037176	1A_27_C3_08B00552	adfe42a8-69de-58c3-94cf-afddc2184629	HINTVAC9417848
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415990	ERS5380444	Haemophilus influenzae	HINTVAC9415990	5035318	20_11_A11_09B01704	0034c6ba-0a92-519d-9e8b-fcdba7243f8a	HINTVAC9415990
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416348	ERS5380903	Haemophilus influenzae	HINTVAC9416348	5035676	16_79_G7_09B00089	d7183054-6b98-50d4-b1ea-1fca9e05c59e	HINTVAC9416348
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417261	ERS5382163	Haemophilus influenzae	HINTVAC9417261	5036589	6_85_H1_08B05394	096b84c4-6ff9-538c-8676-b4cc99a07018	HINTVAC9417261
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415757	ERS5380192	Haemophilus influenzae	HINTVAC9415757	5035085	22_89_H5_09B03105	4c41a5b4-ee2e-5f31-a446-9950d4a792de	HINTVAC9415757
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417730	ERS5382901	Haemophilus influenzae	HINTVAC9417730	5037058	1A_60_E12_08B01044	79170419-2b51-508d-862d-3aa070a347fe	HINTVAC9417730
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415919	ERS5380384	Haemophilus influenzae	HINTVAC9415919	5035247	20_14_B2_09B01712	24889334-b8a5-5e43-a55c-8cdcb42c5a65	HINTVAC9415919
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415801	ERS5380241	Haemophilus influenzae	HINTVAC9415801	5035129	22_47_D11_09B02866	b39221bf-a77e-52b9-a1ed-e8296ad5b694	HINTVAC9415801
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413421	ERS5377380	Haemophilus influenzae	HINTVAC9413421	5032749	46_85_H1_10B06600	a2dfc12e-a1b8-56d9-b1f4-6dd065bfd598	HINTVAC9413421
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415926	ERS5380391	Haemophilus influenzae	HINTVAC9415926	5035254	20_3_A3_09B01655	9574b48d-cde8-5505-b46f-3d5ea33be43b	HINTVAC9415926
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415775	ERS5380214	Haemophilus influenzae	HINTVAC9415775	5035103	22_20_B8_09B02755	df713092-9580-543b-8163-811e2dd36a82	HINTVAC9415775
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415568	ERS5379955	Haemophilus influenzae	HINTVAC9415568	5034896	24_30_C6_09B03800	56bf4ac7-a8d4-5f16-a1c6-9ea4da6993cc	HINTVAC9415568
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415761	ERS5380198	Haemophilus influenzae	HINTVAC9415761	5035089	22_42_D6_09B02850	0da159c2-594f-5eb0-9201-b5f09ccc5712	HINTVAC9415761
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414507	ERS5378626	Haemophilus influenzae	HINTVAC9414507	5033835	35_65_F5_09B10915	90dc59e8-8fef-510e-97e3-13429a320411	HINTVAC9414507
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415436	ERS5379808	Haemophilus influenzae	HINTVAC9415436	5034764	25_73_G1_09B04619	4861d815-45a4-5f0a-8d16-7ebe1a3b9445	HINTVAC9415436
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417894	ERS5383123	Haemophilus influenzae	HINTVAC9417894	5037222	1A_9_A9_07B00961	dbd3e6b0-98af-5269-9649-980819c3b938	HINTVAC9417894
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414991	ERS5379239	Haemophilus influenzae	HINTVAC9414991	5034319	30_18_B6_09B07600	23c15100-00ed-552a-8cf6-dd62159ea361	HINTVAC9414991
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417580	ERS5382662	Haemophilus influenzae	HINTVAC9417580	5036908	3_77_G5_08B02972	07ac139a-15b3-57ca-b2be-85acb7d20e73	HINTVAC9417580
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417517	ERS5382532	Haemophilus influenzae	HINTVAC9417517	5036845	4_93_H9_08B03868	0603b98a-ff74-5a6c-b446-08962b3c7965	HINTVAC9417517
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415045	ERS5379311	Haemophilus influenzae	HINTVAC9415045	5034373	30_96_H12_09B08162	81eea6ab-d95b-5f54-a737-c937b9e3521d	HINTVAC9415045
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414730	ERS5378907	Haemophilus influenzae	HINTVAC9414730	5034058	33_57_E9_09B09623	33c43341-fd10-5f61-8e06-e6768d9491ce	HINTVAC9414730
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414802	ERS5379008	Haemophilus influenzae	HINTVAC9414802	5034130	32_54_E6_09B09118	2a8403c4-5733-55e0-be8b-70b07edaddd8	HINTVAC9414802
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417330	ERS5382286	Haemophilus influenzae	HINTVAC9417330	5036658	6_58_E10_08B05222	641ee96e-42cb-571f-bc71-7369aba513d3	HINTVAC9417330
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414085	ERS5378136	Haemophilus influenzae	HINTVAC9414085	5033413	40_96_H12_10B00875	f5e13a57-adb4-5361-bc23-a461468631a9	HINTVAC9414085
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417426	ERS5382418	Haemophilus influenzae	HINTVAC9417426	5036754	5_58_E10_08B04405	f392238f-e095-52eb-be17-70bec09f7560	HINTVAC9417426
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417252	ERS5382150	Haemophilus influenzae	HINTVAC9417252	5036580	7_84_G12_08B06002	359e039c-397b-530b-a9d7-74882f393491	HINTVAC9417252
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416018	ERS5380496	Haemophilus influenzae	HINTVAC9416018	5035346	19_50_E2_09B01408	d6f37d8f-e928-57ad-b081-c82e2cdc8f59	HINTVAC9416018
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413676	ERS5377664	Haemophilus influenzae	HINTVAC9413676	5033004	44_81_G9_10B04164	4d205454-30dd-55c7-973d-cfcefc789eae	HINTVAC9413676
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416398	ERS5380942	Haemophilus influenzae	HINTVAC9416398	5035726	15_2_A2_08B09934	832a7a99-146b-533c-91fc-9d5ee0b2f2f9	HINTVAC9416398
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416385	ERS5380924	Haemophilus influenzae	HINTVAC9416385	5035713	16_48_D12_08B10766	54edba73-86d2-5186-8a02-b0bb571100b7	HINTVAC9416385
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414374	ERS5378468	Haemophilus influenzae	HINTVAC9414374	5033702	36_1_A1_09B11088	c0492e16-b7e9-5c30-96b0-beb3a8e02b4d	HINTVAC9414374
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413827	ERS5377840	Haemophilus influenzae	HINTVAC9413827	5033155	42_64_F4_10B02106	b56dd9e2-f62e-5b58-bdf4-29d4c9e2b215	HINTVAC9413827
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417754	ERS5382933	Haemophilus influenzae	HINTVAC9417754	5037082	2A_51_E3_08B01899	c1fa03df-ebdf-5575-912d-771a774e612c	HINTVAC9417754
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417600	ERS5382697	Haemophilus influenzae	HINTVAC9417600	5036928	3_32_C8_08B02560	d933bd89-e958-5aeb-9ff4-a152d8bb3579	HINTVAC9417600
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415155	ERS5379445	Haemophilus influenzae	HINTVAC9415155	5034483	28_62_F2_09B06563	96e211c2-2661-5e12-a14c-0312b746dc54	HINTVAC9415155
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417899	ERS5383129	Haemophilus influenzae	HINTVAC9417899	5037227	1A_69_F9_08B01186	997e9bfe-1b34-50b7-a560-9859ffa7872c	HINTVAC9417899
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415444	ERS5379816	Haemophilus influenzae	HINTVAC9415444	5034772	25_74_G2_09B04620	05093005-4a81-537e-bb7f-0c1b711d311f	HINTVAC9415444
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414283	ERS5378376	Haemophilus influenzae	HINTVAC9414283	5033611	37_61_F1_09B12169	a88a8202-a6a2-59e1-a42f-29822972bde8	HINTVAC9414283
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414460	ERS5378558	Haemophilus influenzae	HINTVAC9414460	5033788	36_83_G11_09B11632	9cb52581-055b-5e65-9182-c427714959d0	HINTVAC9414460
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413837	ERS5377850	Haemophilus influenzae	HINTVAC9413837	5033165	42_89_H5_10B02357	10619a64-f643-524a-a545-058ad0c4facb	HINTVAC9413837
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416003	ERS5380477	Haemophilus influenzae	HINTVAC9416003	5035331	20_72_F12_09B02037	2f2fa372-f335-5032-b747-80eb39b94b87	HINTVAC9416003
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414474	ERS5378588	Haemophilus influenzae	HINTVAC9414474	5033802	35_49_E1_09B10779	4b016c69-d632-51c2-a6f0-8357455a7f09	HINTVAC9414474
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414429	ERS5378570	Haemophilus influenzae	HINTVAC9414429	5033757	36_91_H7_09B11742	91eb9c08-607d-5f13-aa24-551f3c845476	HINTVAC9414429
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414026	ERS5378073	Haemophilus influenzae	HINTVAC9414026	5033354	40_53_E5_10B00507	b392c680-2fdc-5100-835d-09588fe48510	HINTVAC9414026
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415694	ERS5380120	Haemophilus influenzae	HINTVAC9415694	5035022	23_10_A10_09B03199	3635ec11-ba69-58f9-ab68-2ed24a8d8571	HINTVAC9415694
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414265	ERS5378341	Haemophilus influenzae	HINTVAC9414265	5033593	38_47_D11_09B12913	4ed5a047-22b0-5c7f-ab58-277186dea93b	HINTVAC9414265
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417735	ERS5382908	Haemophilus influenzae	HINTVAC9417735	5037063	2A_13_B1_08B01550	a7202782-1596-5bf0-a297-c8433a64ad9f	HINTVAC9417735
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415829	ERS5380286	Haemophilus influenzae	HINTVAC9415829	5035157	21_86_H2_09B02607	65a67115-b721-5bde-bb4a-a9e7255b6e3f	HINTVAC9415829
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416610	ERS5381248	Haemophilus influenzae	HINTVAC9416610	5035938	13_52_E4_08B09099	45868f27-0ccf-519c-9d29-c269f03d805e	HINTVAC9416610
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417647	ERS5382759	Haemophilus influenzae	HINTVAC9417647	5036975	1A_14_B2_08B00179	cb7dbbd2-7e76-5ed6-ad89-8892b876d66d	HINTVAC9417647
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413858	ERS5377875	Haemophilus influenzae	HINTVAC9413858	5033186	42_56_E8_10B02059	52c795a4-d532-5a56-81c5-6703c1ab3a96	HINTVAC9413858
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413896	ERS5377923	Haemophilus influenzae	HINTVAC9413896	5033224	41_25_C1_10B01039	9c40d792-98f3-5e00-a8a7-c8e1b2ef9d32	HINTVAC9413896
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417878	ERS5383118	Haemophilus influenzae	HINTVAC9417878	5037206	1A_7_A7_07B00919	b5e57f04-7b2c-58b6-af05-01b4e6afc77e	HINTVAC9417878
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414695	ERS5378846	Haemophilus influenzae	HINTVAC9414695	5034023	33_17_B5_09B09406	8b4449bf-7f5d-54fc-8446-7ac72aaaa55b	HINTVAC9414695
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414578	ERS5378715	Haemophilus influenzae	HINTVAC9414578	5033906	34_50_E2_09B10203	7071f749-276a-5bfd-b5ad-ac21cbd0ad5b	HINTVAC9414578
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413557	ERS5377518	Haemophilus influenzae	HINTVAC9413557	5032885	45_90_H6_10B05503	c0dfd519-6c9f-5a26-a7a0-707d89ce7c02	HINTVAC9413557
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416909	ERS5381661	Haemophilus influenzae	HINTVAC9416909	5036237	10_89_H5_08B07546	3b7b9bf5-bfe7-5030-ab27-08682d528bdd	HINTVAC9416909
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416534	ERS5381126	Haemophilus influenzae	HINTVAC9416534	5035862	14_7_A7_08B09405	edaf3309-d24b-583e-b8ca-eac428250b46	HINTVAC9416534
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416732	ERS5381435	Haemophilus influenzae	HINTVAC9416732	5036060	12_79_G7_08B08685	7cae3241-c0a4-5cd8-b0c9-dd1c56272696	HINTVAC9416732
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416292	ERS5380811	Haemophilus influenzae	HINTVAC9416292	5035620	17_84_G12_09B00617	acafa698-e9f6-5d06-9f92-66989859a51b	HINTVAC9416292
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416990	ERS5381802	Haemophilus influenzae	HINTVAC9416990	5036318	9_4_A4_08B06578	30066162-1a4a-57e2-8ad7-d7bc98e40e5c	HINTVAC9416990
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417607	ERS5382708	Haemophilus influenzae	HINTVAC9417607	5036935	3_21_B9_08B02492	9b68227b-39c5-566f-abb0-12a4370a59dc	HINTVAC9417607
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417602	ERS5382700	Haemophilus influenzae	HINTVAC9417602	5036930	3_56_E8_08B02773	d59ef820-e9e1-552b-be74-8bc872ba63ee	HINTVAC9417602
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416364	ERS5380875	Haemophilus influenzae	HINTVAC9416364	5035692	16_81_G9_09B00092	26bdebb7-c7a3-5ce5-adfb-4e566865264b	HINTVAC9416364
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413683	ERS5377671	Haemophilus influenzae	HINTVAC9413683	5033011	44_70_F10_10B04018	8970ccd5-0da1-5a26-8bc7-f646cc157c2d	HINTVAC9413683
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416876	ERS5381614	Haemophilus influenzae	HINTVAC9416876	5036204	10_73_G1_08B07452	e4e18fec-e63f-5e26-80c4-2af29232dc18	HINTVAC9416876
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416155	ERS5380655	Haemophilus influenzae	HINTVAC9416155	5035483	18_67_F7_09B01008	e5b403ba-aece-585b-a0af-013b0a0a4a70	HINTVAC9416155
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414633	ERS5378784	Haemophilus influenzae	HINTVAC9414633	5033961	34_45_D9_09B10157	a0a6dcdc-eeb1-54bd-86c5-4f2cbd9fe774	HINTVAC9414633
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416894	ERS5381637	Haemophilus influenzae	HINTVAC9416894	5036222	10_4_A4_08B07106	70ef5525-067d-5a68-9a48-8688d2e6fa29	HINTVAC9416894
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415719	ERS5380138	Haemophilus influenzae	HINTVAC9415719	5035047	22_13_B1_09B02733	484d8836-394c-5313-b157-d49c6702f4e4	HINTVAC9415719
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417614	ERS5382719	Haemophilus influenzae	HINTVAC9417614	5036942	3_10_A10_08B02366	6881c4cc-cabe-5ce2-9e0b-df3ed030e665	HINTVAC9417614
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416565	ERS5381181	Haemophilus influenzae	HINTVAC9416565	5035893	14_94_H10_08B09874	56bb3aa8-01d0-58f1-882b-2fb9ab0ec5f7	HINTVAC9416565
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415732	ERS5380153	Haemophilus influenzae	HINTVAC9415732	5035060	22_74_G2_09B03012	e99b7b47-5943-5ad4-a8c8-21557829b6c5	HINTVAC9415732
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414914	ERS5379145	Haemophilus influenzae	HINTVAC9414914	5034242	31_56_E8_09B08464	34d90f2d-8791-5024-bb75-7cba0d7d8c75	HINTVAC9414914
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417818	ERS5383026	Haemophilus influenzae	HINTVAC9417818	5037146	2A_59_E11_08B01969	bfaa3d8e-61bc-5299-8a99-1bd72b86f8b1	HINTVAC9417818
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416013	ERS5380490	Haemophilus influenzae	HINTVAC9416013	5035341	19_85_H1_09B01597	8daf6d06-6207-5b70-849a-38b3807cf207	HINTVAC9416013
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417521	ERS5382538	Haemophilus influenzae	HINTVAC9417521	5036849	4_46_D10_08B03490	159235d4-8b1d-5874-a543-02e6d6568a06	HINTVAC9417521
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417033	ERS5381842	Haemophilus influenzae	HINTVAC9417033	5036361	9_45_D9_08B06825	5592c8ea-9c2c-52cc-97ac-826db976b743	HINTVAC9417033
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417167	ERS5382035	Haemophilus influenzae	HINTVAC9417167	5036495	7_14_B2_08B05593	a1e24cc0-6b95-5eb3-82d6-1e2d01e3d7fd	HINTVAC9417167
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414787	ERS5378987	Haemophilus influenzae	HINTVAC9414787	5034115	32_64_F4_09B09162	54ae973d-c30a-518a-b420-9dbfbdfb4164	HINTVAC9414787
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417483	ERS5382509	Haemophilus influenzae	HINTVAC9417483	5036811	4_65_F5_08B03591	91d1ba50-59cf-5d26-aa75-b88a80cce479	HINTVAC9417483
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417183	ERS5382057	Haemophilus influenzae	HINTVAC9417183	5036511	7_16_B4_08B05605	76dc74b1-141b-574c-8b59-ce0a9c97d353	HINTVAC9417183
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417461	ERS5382474	Haemophilus influenzae	HINTVAC9417461	5036789	4_86_H2_08B03806	59e5a6c8-e174-5d17-8c1d-3b4432456504	HINTVAC9417461
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415938	ERS5380404	Haemophilus influenzae	HINTVAC9415938	5035266	20_52_E4_09B01921	d5be9305-b052-5110-b595-9f84c3da851d	HINTVAC9415938
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417222	ERS5382114	Haemophilus influenzae	HINTVAC9417222	5036550	7_9_A9_08B05534	0430c51d-1d12-5a38-80ef-c53c89d23c13	HINTVAC9417222
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417770	ERS5382951	Haemophilus influenzae	HINTVAC9417770	5037098	2A_53_E5_08B01920	7abd10cc-8ff8-5ce5-b0de-aa90ec57a68f	HINTVAC9417770
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415331	ERS5379669	Haemophilus influenzae	HINTVAC9415331	5034659	27_72_F12_09B05942	e32074ee-7ed1-51c9-88ce-7b655d8a3f5d	HINTVAC9415331
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414431	ERS5378572	Haemophilus influenzae	HINTVAC9414431	5033759	36_20_B8_09B11169	0c2987a4-70b4-520c-9d1b-b3124a5fbd7f	HINTVAC9414431
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9417127	ERS5381967	Haemophilus influenzae	HINTVAC9417127	5036455	8_21_B9_08B06201	3c0d7bcb-9af7-53ae-85fa-a363ed43b063	HINTVAC9417127
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415600	ERS5379977	Haemophilus influenzae	HINTVAC9415600	5034928	24_34_C10_09B03817	ab8a5c94-02d6-5ae4-a61f-fdc7086cf699	HINTVAC9415600
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9415140	ERS5379426	Haemophilus influenzae	HINTVAC9415140	5034468	29_84_G12_09B07384	807868d0-6b74-5074-8d2f-0d7f55910a29	HINTVAC9415140
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9413418	ERS5377339	Haemophilus influenzae	HINTVAC9413418	5032746	46_49_E1_10B06189	9d518748-25fa-53db-b724-8ba5b8d22ee9	HINTVAC9413418
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9416515	ERS5381102	Haemophilus influenzae	HINTVAC9416515	5035843	14_64_F4_08B09713	a7238360-0ea7-5f38-8844-78c098ffd405	HINTVAC9416515
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414653	ERS5378810	Haemophilus influenzae	HINTVAC9414653	5033981	34_95_H11_09B10480	e3b36ad4-7bba-5c87-9c67-77ec5a992985	HINTVAC9414653
d6689ec1-58e0-5900-96c7-a034a740ba8c	HINTVAC9414398	ERS5378498	Haemophilus influenzae	HINTVAC9414398	5033726	36_4_A4_09B11095	56aa4673-ead2-5eb3-b081-88f01499584e	HINTVAC9414398
